"scientificName","decimalLongitude","decimalLatitude"
"Leptastrea purpurea",142.2,27.08
"Leptastrea purpurea",-178.3662,28.4321
"Leptastrea purpurea",145.5367,14.8477
"Leptastrea purpurea",150.083,-20.966
"Leptastrea purpurea",145.7753,16.7164
"Leptastrea purpurea",48.9575,-12.2661
"Leptastrea purpurea",-178.2916,28.4315
"Leptastrea purpurea",151.916,-23.45
"Leptastrea purpurea",152.4167,-21.5
"Leptastrea purpurea",-170.728,-14.2832
"Leptastrea purpurea",-162.3775,6.3858
"Leptastrea purpurea",113.79,-28.635
"Leptastrea purpurea",-177.3322,28.2637
"Leptastrea purpurea",-170.7594,-14.2899
"Leptastrea purpurea",148.8127,-20.2522
"Leptastrea purpurea",148.8864,-20.3754
"Leptastrea purpurea",-169.6611,-14.1865
"Leptastrea purpurea",145.2858,14.1757
"Leptastrea purpurea",144.6935,13.4736
"Leptastrea purpurea",145.459,-14.686
"Leptastrea purpurea",-169.4901,-14.2146
"Leptastrea purpurea",-178.3579,28.3907
"Leptastrea purpurea",146.5167,-18.7667
"Leptastrea purpurea",-162.436,6.4255
"Leptastrea purpurea",146.0916,-17.2195
"Leptastrea purpurea",149.4213,-20.9273
"Leptastrea purpurea",148.5138,-20.0811
"Leptastrea purpurea",-169.6243,-14.1637
"Leptastrea purpurea",48.7033,-12.4583
"Leptastrea purpurea",-170.7888,-14.3429
"Leptastrea purpurea",-166.2766,23.8672
"Leptastrea purpurea",-177.3995,28.1903
"Leptastrea purpurea",-166.2059,23.8587
"Leptastrea purpurea",-178.2829,28.4062
"Leptastrea purpurea",145.44,-14.6836
"Leptastrea purpurea",-166.12,23.63
"Leptastrea purpurea",145.45,-14.6667
"Leptastrea purpurea",144.8928,13.6326
"Leptastrea purpurea",144.8857,20.546
"Leptastrea purpurea",157.865,21.305
"Leptastrea purpurea",79.09,9.42
"Leptastrea purpurea",142.1667,-10.6167
"Leptastrea purpurea",150.072,-20.943
"Leptastrea purpurea",-177.3182,28.2315
"Leptastrea purpurea",146.5167,-18.6833
"Leptastrea purpurea",-166.2667,23.8365
"Leptastrea purpurea",167.55,-22.61
"Leptastrea purpurea",145.46,-14.667
"Leptastrea purpurea",145.446,-14.6639
"Leptastrea purpurea",145.6488,18.8075
"Leptastrea purpurea",146.1458,-17.9261
"Leptastrea purpurea",149.3908,-20.9118
"Leptastrea purpurea",-175.9616,27.7558
"Leptastrea purpurea",148.5138,-20.0813
"Leptastrea purpurea",131.3,25.95
"Leptastrea purpurea",-170.7806,-14.2917
"Leptastrea purpurea",146.0125,-17.1632
"Leptastrea purpurea",-171.7411,25.7539
"Leptastrea purpurea",150.0833,-20.95
"Leptastrea purpurea",146.43,-18.8116
"Leptastrea purpurea",-176.6205,0.7989
"Leptastrea purpurea",-177.3354,28.2011
"Leptastrea purpurea",-162.37,6.41
"Leptastrea purpurea",-170.5718,-14.2461
"Leptastrea purpurea",149.3886,-20.9112
"Leptastrea purpurea",145.5556,14.8597
"Leptastrea purpurea",145.7665,18.1666
"Leptastrea purpurea",-166.22,23.79
"Leptastrea purpurea",145.651,15.0348
"Leptastrea purpurea",146.8622,-19.1569
"Leptastrea purpurea",-170.7045,-14.3359
"Leptastrea purpurea",-169.6818,-14.1738
"Leptastrea purpurea",144.7677,13.2916
"Leptastrea purpurea",145.6398,18.7924
"Leptastrea purpurea",-178.2985,28.3816
"Leptastrea purpurea",-162.0687,5.8697
"Leptastrea purpurea",146.007,-17.1621
"Leptastrea purpurea",145.7136,18.0707
"Leptastrea purpurea",-173.994,26.0043
"Leptastrea purpurea",-162.108,5.8974
"Leptastrea purpurea",-166.29,23.88
"Leptastrea purpurea",146.013,-17.1636
"Leptastrea purpurea",-173.9589,26.0886
"Leptastrea purpurea",47.25,-11.55
"Leptastrea purpurea",-170.6526,-14.2537
"Leptastrea purpurea",145.7876,15.176
"Leptastrea purpurea",-166.2731,23.8801
"Leptastrea purpurea",-175.8951,27.7787
"Leptastrea purpurea",166.46,-22.3
"Leptastrea purpurea",144.07,-9.92
"Leptastrea purpurea",-178.3667,28.4319
"Leptastrea purpurea",53.33,-5.41
"Leptastrea purpurea",-170.7119,-14.2605
"Leptastrea purpurea",159.93,10.33
"Leptastrea purpurea",113.7,-28.47
"Leptastrea purpurea",163.78,-19.67
"Leptastrea purpurea",144.6514,13.3188
"Leptastrea purpurea",-178.309,28.4546
"Leptastrea purpurea",145.45,-15.72
"Leptastrea purpurea",130.817,-12.4167
"Leptastrea purpurea",152.42,-21.5
"Leptastrea purpurea",145.7446,15.0986
"Leptastrea purpurea",-175.753,27.8392
"Leptastrea purpurea",145.496,-16.2997
"Leptastrea purpurea",-154.9274,19.3941
"Leptastrea purpurea",-178.2979,28.3815
"Leptastrea purpurea",145.466,-14.6878
"Leptastrea purpurea",-175.8984,27.7786
"Leptastrea purpurea",148.9513,-20.3083
"Leptastrea purpurea",-166.21,23.78
"Leptastrea purpurea",145.8181,17.5869
"Leptastrea purpurea",-170.583,25.417
"Leptastrea purpurea",-169.6496,-14.1774
"Leptastrea purpurea",146.7,-18.7833
"Leptastrea purpurea",146.8685,-19.155
"Leptastrea purpurea",149.4431,-20.9037
"Leptastrea purpurea",145.8153,17.6075
"Leptastrea purpurea",145.7417,18.0607
"Leptastrea purpurea",145.8159,18.144
"Leptastrea purpurea",166.6574,19.2873
"Leptastrea purpurea",-162.3626,6.3794
"Leptastrea purpurea",-159.4472,21.8689
"Leptastrea purpurea",-177.4251,28.2151
"Leptastrea purpurea",-177.336,28.2675
"Leptastrea purpurea",145.45,-14.647
"Leptastrea purpurea",-169.6557,-14.1646
"Leptastrea purpurea",146.511,-18.659
"Leptastrea purpurea",145.8323,17.3169
"Leptastrea purpurea",134.4542,7.3043
"Leptastrea purpurea",145.492,-16.2968
"Leptastrea purpurea",146.5667,-18.7167
"Leptastrea purpurea",145.454,-14.6454
"Leptastrea purpurea",144.16,-9.868
"Leptastrea purpurea",145.442,-14.6708
"Leptastrea purpurea",150.8785,-23.2416
"Leptastrea purpurea",-173.8824,25.9581
"Leptastrea purpurea",143.83,-10.38
"Leptastrea purpurea",-169.676,-14.1846
"Leptastrea purpurea",145.7221,15.2553
"Leptastrea purpurea",146.48,-18.567
"Leptastrea purpurea",148.481,-20.0657
"Leptastrea purpurea",-175.8616,27.9196
"Leptastrea purpurea",148.922,-20.07
"Leptastrea purpurea",-156.9901,20.7752
"Leptastrea purpurea",149.4168,-20.9106
"Leptastrea purpurea",40.3937,-3.1873
"Leptastrea purpurea",-157.654,21.3195
"Leptastrea purpurea",119.2856,-5.1047
"Leptastrea purpurea",48.5775,-12.855
"Leptastrea purpurea",-162.0689,5.8678
"Leptastrea purpurea",-175.7978,27.9618
"Leptastrea purpurea",72.9,4.87
"Leptastrea purpurea",48.1847,-13.3092
"Leptastrea purpurea",163.08,-19.18
"Leptastrea purpurea",115.7823,-21.0997
"Leptastrea purpurea",-166.1354,23.6279
"Leptastrea purpurea",124.97,-14.41
"Leptastrea purpurea",-169.6271,-14.1812
"Leptastrea purpurea",-170.7286,-14.3511
"Leptastrea purpurea",123.03,-12.28
"Leptastrea purpurea",149.432,-20.9035
"Leptastrea purpurea",145.3936,19.7017
"Leptastrea purpurea",47.9956,-13.555
"Leptastrea purpurea",-166.16,23.69
"Leptastrea purpurea",148.7983,-20.3008
"Leptastrea purpurea",148.4878,-20.0773
"Leptastrea purpurea",145.2276,20.0135
"Leptastrea purpurea",-177.4237,28.2234
"Leptastrea purpurea",-169.4901,16.7838
"Leptastrea purpurea",166.08,-22.81
"Leptastrea purpurea",145.2273,20.0308
"Leptastrea purpurea",153.4667,-26.9833
"Leptastrea purpurea",71.38,-6.66
"Leptastrea purpurea",48.0272,-13.5528
"Leptastrea purpurea",120.8613,21.9078
"Leptastrea purpurea",145.6923,-16.7293
"Leptastrea purpurea",93,10
"Leptastrea purpurea",-168.1685,-14.5494
"Leptastrea purpurea",146.8546,-19.1637
"Leptastrea purpurea",149.4236,-20.9259
"Leptastrea purpurea",48.55,-12.8917
"Leptastrea purpurea",146.55,-18.7667
"Leptastrea purpurea",151.9167,-23.45
"Leptastrea purpurea",39.73,-4.02
"Leptastrea purpurea",166.6074,19.2917
"Leptastrea purpurea",124,10
"Leptastrea purpurea",144.8,-14.42
"Leptastrea purpurea",-175.9254,27.7658
"Leptastrea purpurea",166.6429,19.3158
"Leptastrea purpurea",49.0617,-12.1275
"Leptastrea purpurea",104.155,2.825
"Leptastrea purpurea",146.1372,-17.9233
"Leptastrea purpurea",40.45,-10.27
"Leptastrea purpurea",49.07,-12.13
"Leptastrea purpurea",113.617,-23.633
"Leptastrea purpurea",148.97,-20.23
"Leptastrea purpurea",150.9548,-23.2162
"Leptastrea purpurea",-156.59,21.0306
"Leptastrea purpurea",145.473,-14.6801
"Leptastrea purpurea",146.5,-18.6
"Leptastrea purpurea",-170.5615,-14.2675
"Leptastrea purpurea",-166.2306,23.8061
"Leptastrea purpurea",145.2124,20.0176
"Leptastrea purpurea",145.502,-16.3021
"Leptastrea purpurea",146.828,-19.107
"Leptastrea purpurea",149.2807,-20.8193
"Leptastrea purpurea",53.2933,12.1212
"Leptastrea purpurea",150.08,-20.97
"Leptastrea purpurea",-175.8072,27.9656
"Leptastrea purpurea",-178.3784,28.4168
"Leptastrea purpurea",-178.3245,28.3823
"Leptastrea purpurea",142.22,-10.57
"Leptastrea purpurea",145.471,-14.6587
"Leptastrea purpurea",-176.4799,0.1883
"Leptastrea purpurea",-166.06,23.72
"Leptastrea purpurea",-173.9378,26.1005
"Leptastrea purpurea",120.8293,21.9235
"Leptastrea purpurea",152.4167,-21.7333
"Leptastrea purpurea",145.466,-14.6935
"Leptastrea purpurea",146.51,-18.77
"Leptastrea purpurea",121.75,-14.01
"Leptastrea purpurea",144.9395,13.547
"Leptastrea purpurea",145.567,-16.383
"Leptastrea purpurea",120.6231,13.9838
"Leptastrea purpurea",-176.624,0.8149
"Leptastrea purpurea",-175.8618,27.9408
"Leptastrea purpurea",145.4472,-14.6976
"Leptastrea purpurea",-175.8022,27.958
"Leptastrea purpurea",145.461,-14.6999
"Leptastrea purpurea",146.533,-18.766
"Leptastrea purpurea",146.1667,-17.6667
"Leptastrea purpurea",40.92,-2.36
"Leptastrea purpurea",32.739,-27.487
"Leptastrea purpurea",-159.7613,22.1377
"Leptastrea purpurea",129.83,31.78
"Leptastrea purpurea",48.1617,-13.3228
"Leptastrea purpurea",93.7361,7.2378
"Leptastrea purpurea",-170.6694,-14.2784
"Leptastrea purpurea",-177.363,28.214
"Leptastrea purpurea",145.62,-14.58
"Leptastrea purpurea",-166.17,23.64
"Leptastrea purpurea",-159.6596,21.9304
"Leptastrea purpurea",145.2083,20.0296
"Leptastrea purpurea",-166.33,23.86
"Leptastrea purpurea",48.5525,-13.0383
"Leptastrea purpurea",48.6175,-12.8264
"Leptastrea purpurea",-166.05,23.73
"Leptastrea purpurea",148.9057,-20.1455
"Leptastrea purpurea",-149.39,-17.68
"Leptastrea purpurea",146.488,-18.551
"Leptastrea purpurea",146.0149,-17.1584
"Leptastrea purpurea",-176.48,0.19
"Leptastrea purpurea",145.44,-14.6839
"Leptastrea purpurea",152.083,-23.5
"Leptastrea purpurea",145.4118,19.678
"Leptastrea purpurea",-156.8758,20.7413
"Leptastrea purpurea",48.2222,-13.2536
"Leptastrea purpurea",-159.05,21.57
"Leptastrea purpurea",144.8167,-14.4333
"Leptastrea purpurea",142.8333,-10.2167
"Leptastrea purpurea",-162.3413,6.3823
"Leptastrea purpurea",124.9725,-14.413
"Leptastrea purpurea",-178.31,28.38
"Leptastrea purpurea",-166.26,23.88
"Leptastrea purpurea",-175.7171,27.9248
"Leptastrea purpurea",72.5,11
"Leptastrea purpurea",51.5,-10.2
"Leptastrea purpurea",149.0352,-20.157
"Leptastrea purpurea",-168.1535,-14.5294
"Leptastrea purpurea",-171.7472,25.7776
"Leptastrea purpurea",-128.296,-24.328
"Leptastrea purpurea",165.33,11.699
"Leptastrea purpurea",162.82,-18.14
"Leptastrea purpurea",58.5021,23.679
"Leptastrea purpurea",162.3292,11.3475
"Leptastrea purpurea",166.5949,19.3195
"Leptastrea purpurea",146.1438,-17.9573
"Leptastrea purpurea",116.7167,-20.6666
"Leptastrea purpurea",148.8032,-20.3017
"Leptastrea purpurea",72.2,-5.35
"Leptastrea purpurea",-166.25,23.66
"Leptastrea purpurea",122.996,-12.2142
"Leptastrea purpurea",162.1833,11.6686
"Leptastrea purpurea",-144.37,-27.6217
"Leptastrea purpurea",-158.0211,21.293
"Leptastrea purpurea",-170.67,-14.28
"Leptastrea purpurea",144.8343,13.6174
"Leptastrea purpurea",179.43,-17.85
"Leptastrea purpurea",143.95,-13.13
"Leptastrea purpurea",-171.729,25.7874
"Leptastrea purpurea",41.02,-2.1
"Leptastrea purpurea",48.6625,-12.4261
"Leptastrea purpurea",146.4324,-18.8115
"Leptastrea purpurea",-162.3463,6.3947
"Leptastrea purpurea",146.503,-18.657
"Leptastrea purpurea",-166.2668,23.8365
"Leptastrea purpurea",48.2347,-13.1914
"Leptastrea purpurea",120.7697,21.9524
"Leptastrea purpurea",149.0403,-20.2357
"Leptastrea purpurea",146.4,-17.2
"Leptastrea purpurea",-175.9627,27.7601
"Leptastrea purpurea",165.427,11.683
"Leptastrea purpurea",163,-18.5
"Leptastrea purpurea",145.4717,19.7986
"Leptastrea purpurea",148.8489,-20.4251
"Leptastrea purpurea",151.8167,-23.2333
"Leptastrea purpurea",148.5139,-20.0811
"Leptastrea purpurea",148.8122,-20.2534
"Leptastrea purpurea",145.566,-16.383
"Leptastrea purpurea",120.7036,21.995
"Leptastrea purpurea",-160.0914,22.0165
"Leptastrea purpurea",-177.3169,28.207
"Leptastrea purpurea",46.28,-9.4
"Leptastrea purpurea",-166.2617,23.7693
"Leptastrea purpurea",-166.232,23.7906
"Leptastrea purpurea",146.4301,-18.8116
"Leptastrea purpurea",-166.17,23.75
"Leptastrea purpurea",119.7,-8.5
"Leptastrea purpurea",146,-16.65
"Leptastrea purpurea",98.1,9.9
"Leptastrea purpurea",55.4,-21.1
"Leptastrea purpurea",145.42,-15.12
"Leptastrea purpurea",139.83,34.95
"Leptastrea purpurea",145.6565,15.0676
"Leptastrea purpurea",148.5713,-20.0957
"Leptastrea purpurea",-160.97,-10.4467
"Leptastrea purpurea",146.835,-19.139
"Leptastrea purpurea",146.58,-18.67
"Leptastrea purpurea",149.0255,-20.1672
"Leptastrea purpurea",152.416,-21.5
"Leptastrea purpurea",-166.0608,23.7042
"Leptastrea purpurea",52.1397,12.4405
"Leptastrea purpurea",134.57,7.83
"Leptastrea purpurea",145.478,-14.6713
"Leptastrea purpurea",145.9167,-14.7667
"Leptastrea purpurea",144.8168,-14.4255
"Leptastrea purpurea",148.9343,-20.338
"Leptastrea purpurea",157.841,21.2851
"Leptastrea purpurea",73.25,3.75
"Leptastrea purpurea",-162.1379,5.8956
"Leptastrea purpurea",146.0759,-17.2125
"Leptastrea purpurea",-169.6077,-14.1864
"Leptastrea purpurea",-177.3461,28.1974
"Leptastrea purpurea",-175.9735,27.7757
"Leptastrea purpurea",113.77,-28.73
"Leptastrea purpurea",145.6167,-14.6
"Leptastrea purpurea",145.468,-14.688
"Leptastrea purpurea",-178.2859,28.4266
"Leptastrea purpurea",148.6278,-20.0212
"Leptastrea purpurea",-166.18,23.65
"Leptastrea purpurea",116.8081,-20.4736
"Leptastrea purpurea",-156.9897,20.7751
"Leptastrea purpurea",143.411,-9.747
"Leptastrea purpurea",119.4028,-5.0533
"Leptastrea purpurea",146.6667,-18.776
"Leptastrea purpurea",148.7983,-20.3009
"Leptastrea purpurea",116.5333,-20.55
"Leptastrea purpurea",146.077,-17.2033
"Leptastrea purpurea",-159.6089,21.8898
"Leptastrea purpurea",152.1667,-23.95
"Leptastrea purpurea",121.8406,-13.9646
"Leptastrea purpurea",66.7833,21.8333
"Leptastrea purpurea",34.5197,28.4991
"Leptastrea purpurea",148.515,-20.0795
"Leptastrea purpurea",144.8925,13.5044
"Leptastrea purpurea",-173.9944,25.9869
"Leptastrea purpurea",166.6167,11.2333
"Leptastrea purpurea",144.6259,13.4488
"Leptastrea purpurea",-166.22,23.65
"Leptastrea purpurea",120.5,-6.3
"Leptastrea purpurea",149.4167,-20.9105
"Leptastrea purpurea",-166.1464,23.6785
"Leptastrea purpurea",146.532,-18.772
"Leptastrea purpurea",157.919,21.3117
"Leptastrea purpurea",166.6002,19.305
"Leptastrea purpurea",150.0833,-20.9667
"Leptastrea purpurea",-157.99,21.2867
"Leptastrea purpurea",72.97,5.2
"Leptastrea purpurea",-162.1269,5.864
"Leptastrea purpurea",-175.9327,27.8813
"Leptastrea purpurea",145.6941,18.7482
"Leptastrea purpurea",145.467,-14.6889
"Leptastrea purpurea",146.522,-18.774
"Leptastrea purpurea",121.7839,-14.0577
"Leptastrea purpurea",119.0964,-5.0317
"Leptastrea purpurea",38.29,21.55
"Leptastrea purpurea",143.95,-13.1667
"Leptastrea purpurea",137.42,8.5
"Leptastrea purpurea",-168.14,-14.55
"Leptastrea purpurea",146.5333,-18.7667
"Leptastrea purpurea",-162.1392,5.8755
"Leptastrea purpurea",145.447,-14.6989
"Leptastrea purpurea",-130.111,-25.078
"Leptastrea purpurea",146.513,-18.682
"Leptastrea purpurea",145.507,-16.3018
"Leptastrea purpurea",56.39,26.89
"Leptastrea purpurea",146.596,-18.693
"Leptastrea purpurea",157.865,21.3108
"Leptastrea purpurea",150.6667,-20.9667
"Leptastrea purpurea",146.091,-17.2199
"Leptastrea purpurea",-161.97,23.1
"Leptastrea purpurea",144.964,-14.524
"Leptastrea purpurea",-170.6072,-14.2778
"Leptastrea purpurea",179.18,-8.5
"Leptastrea purpurea",-167.92,25
"Leptastrea purpurea",123.9,-5.8
"Leptastrea purpurea",148.8884,-20.378
"Leptastrea purpurea",-166.1729,23.7448
"Leptastrea purpurea",-156.2144,20.9141
"Leptastrea purpurea",-157.6866,21.3812
"Leptastrea purpurea",152.766,-21.116
"Leptastrea purpurea",145.4969,-16.2924
"Leptastrea purpurea",-160.0939,22.0216
"Leptastrea purpurea",-177.3461,28.271
"Leptastrea purpurea",-177.3441,28.2179
"Leptastrea purpurea",-166.08,23.8
"Leptastrea purpurea",142.81,-10.2
"Leptastrea purpurea",152.4,-23.9167
"Leptastrea purpurea",152.415,-21.737
"Leptastrea purpurea",48.9733,-12.2572
"Leptastrea purpurea",145.9373,-16.6858
"Leptastrea purpurea",144.6375,13.43
"Leptastrea purpurea",-166.29,23.85
"Leptastrea purpurea",146.489,-18.595
"Leptastrea purpurea",40.6851,-11.015
"Leptastrea purpurea",146.6,-18.7667
"Leptastrea purpurea",45.12,-12.78
"Leptastrea purpurea",-170.617,25.3264
"Leptastrea purpurea",-166.27,23.84
"Leptastrea purpurea",-175.86,27.79
"Leptastrea purpurea",-175.7803,27.7858
"Leptastrea purpurea",145.147,14.1553
"Leptastrea purpurea",145.447,-14.6988
"Leptastrea purpurea",149.4174,-20.9074
"Leptastrea purpurea",119.17,-4.8
"Leptastrea purpurea",146.56,-18.659
"Leptastrea purpurea",40.7055,-14.3762
"Leptastrea purpurea",144.8993,20.538
"Leptastrea purpurea",-175.9735,27.7758
"Leptastrea purpurea",-166.11,23.83
"Leptastrea purpurea",142.23,-10.57
"Leptastrea purpurea",157.883,21.3173
"Leptastrea purpurea",130.03,32.17
"Leptastrea purpurea",157.844,21.2849
"Leptastrea purpurea",151.8,-21.833
"Leptastrea purpurea",59.63,-16.61
"Leptastrea purpurea",-170.6189,25.3895
"Leptastrea purpurea",150.665,-20.966
"Leptastrea purpurea",-160.9867,-10.425
"Leptastrea purpurea",145.603,14.9907
"Leptastrea purpurea",145.0681,-14.7
"Leptastrea purpurea",48.25,-13.3333
"Leptastrea purpurea",39.6,-8.5
"Leptastrea purpurea",131.47,31.62
"Leptastrea purpurea",-156.6678,21.0074
"Leptastrea purpurea",150.67,20.97
"Leptastrea purpurea",145.472,-14.68
"Leptastrea purpurea",-166.12,23.83
"Leptastrea purpurea",-166.26,23.77
"Leptastrea purpurea",-170.5263,25.3885
"Leptastrea purpurea",73.167,-0.633
"Leptastrea purpurea",-170.6432,25.4711
"Leptastrea purpurea",146.4,-17.55
"Leptastrea purpurea",146.6667,-18.7667
"Leptastrea purpurea",-164.7,23.57
"Leptastrea purpurea",-166.25,23.88
"Leptastrea purpurea",41.4,-1.8
"Leptastrea purpurea",-175.8172,27.9564
"Leptastrea purpurea",-170.7634,-14.3659
"Leptastrea purpurea",162.3922,11.4306
"Leptastrea purpurea",145.462,-14.65
"Leptastrea purpurea",43.4927,-11.9432
"Leptastrea purpurea",71.5,-6.2
"Leptastrea purpurea",-156.0411,20.6597
"Leptastrea purpurea",79,8.5
"Leptastrea purpurea",144.97,-14.52
"Leptastrea purpurea",-155.848,20.267
"Leptastrea purpurea",145.5667,-16.3833
"Leptastrea purpurea",144.023,-9.939
"Leptastrea purpurea",146.007,-17.1622
"Leptastrea purpurea",142.17,26.61
"Leptastrea purpurea",69.5,22.6
"Leptastrea purpurea",146.878,-19.121
"Leptastrea purpurea",149.432,-20.9034
"Leptastrea purpurea",146.69,-18.73
"Leptastrea purpurea",146.533,-18.7833
"Leptastrea purpurea",-157.6541,21.3192
"Leptastrea purpurea",157.2227,-8.3149
"Leptastrea purpurea",145.6293,14.9378
"Leptastrea purpurea",120.7579,21.9521
"Leptastrea purpurea",115.731,-21.1358
"Leptastrea purpurea",-171.741,25.7425
"Leptastrea purpurea",120.769,21.9532
"Leptastrea purpurea",120.7152,21.9725
"Leptastrea purpurea",-166.17,23.74
"Leptastrea purpurea",153.3,-29.783
"Leptastrea purpurea",-175.9328,27.8811
"Leptastrea purpurea",-171.696,25.7658
"Leptastrea purpurea",146.0768,-17.204
"Leptastrea purpurea",114,10
"Leptastrea purpurea",146.0768,-17.2041
"Leptastrea purpurea",123.0921,-12.1842
"Leptastrea purpurea",-130.758,-23.931
"Leptastrea purpurea",39.75,-8.1
"Leptastrea purpurea",43.33,11.5
"Leptastrea purpurea",-170.6754,25.4613
"Leptastrea purpurea",144.0833,-9.9167
"Leptastrea purpurea",113.8,-28.75
"Leptastrea purpurea",-166.2,23.77
"Leptastrea purpurea",146.59,-18.68
"Leptastrea transversa",-176,0.8
"Leptastrea transversa",57.3575,-20.3808
"Leptastrea transversa",144.8403,13.632
"Leptastrea transversa",145.4973,-16.2923
"Leptastrea transversa",40.7055,-14.3762
"Leptastrea transversa",145.4472,-14.6976
"Leptastrea transversa",151.8,-21.8333
"Leptastrea transversa",145.446,-14.6639
"Leptastrea transversa",145.6365,-16.1143
"Leptastrea transversa",121.75,-14.01
"Leptastrea transversa",-159.3282,21.9594
"Leptastrea transversa",152.42,-21.5
"Leptastrea transversa",145.4717,19.7986
"Leptastrea transversa",146.163,-17.9611
"Leptastrea transversa",146.1887,-17.0567
"Leptastrea transversa",148.9513,-20.3083
"Leptastrea transversa",150.072,-20.943
"Leptastrea transversa",-166.2999,23.8745
"Leptastrea transversa",148.6528,-20.1107
"Leptastrea transversa",149.0097,-20.1723
"Leptastrea transversa",145.5667,-15.7833
